firm_id,firm_name,city,county,state,practice_areas,year_founded,estimated_attorney_count,phone,website,verified_source,avvo_rating,google_rating,firm_type,status
CA-000719,The Smith LLC,Santa Cruz,Santa Cruz,CA,Litigation; Civil Litigation; Trial Law,1974,14,(562) 555-1719,https://thesmithllc.com,California Secretary of State + State Bar Aggregation,9.4,4.9,Boutique,ACTIVE
CA-000720,"Jones, Collins & Jackson",Santa Cruz,Santa Cruz,CA,Employment Law; HR Compliance,1975,9,(323) 555-1720,https://jonescollinsandjackson.com,California Secretary of State + State Bar Aggregation,9.5,4.0,Small Firm (2-10),ACTIVE
CA-000721,Rodriguez-Morgan Law Group,Santa Cruz,Santa Cruz,CA,Real Estate; Property Law,1976,166,(661) 555-1721,https://rodriguezmorganlawgroup.com,California Secretary of State + State Bar Aggregation,9.6,4.1,Large (50-200),ACTIVE
CA-000722,Gonzalez & Smith LLP,Santa Cruz,Santa Cruz,CA,Family Law; Divorce; Custody,1977,1,(831) 555-1722,https://gonzalezandsmithllp.com,California Secretary of State + State Bar Aggregation,9.7,4.2,Solo Practice,ACTIVE
CA-000723,Anderson Legal,Santa Cruz,Santa Cruz,CA,Criminal Law; White Collar Crime,1978,27,(415) 555-1723,https://andersonlegal.com,California Secretary of State + State Bar Aggregation,9.8,4.3,Mid-Size (11-50),ACTIVE
CA-000724,The White Counsel,Santa Cruz,Santa Cruz,CA,Immigration Law; Visa Matters,1979,15,(805) 555-1724,https://thewhitecounsel.com,California Secretary of State + State Bar Aggregation,9.9,4.4,Boutique,ACTIVE
CA-000725,"Young, Thomas & Gonzalez",Santa Cruz,Santa Cruz,CA,Bankruptcy; Debt Relief,1980,5,(760) 555-1725,https://youngthomasandgonzalez.com,California Secretary of State + State Bar Aggregation,7.5,4.5,Small Firm (2-10),ACTIVE
CA-000726,Carter-Young Partners,Santa Cruz,Santa Cruz,CA,Environmental Law; Compliance,1981,121,(858) 555-1726,https://carteryoungpartners.com,California Secretary of State + State Bar Aggregation,7.6,4.6,Large (50-200),ACTIVE
CA-000727,Parker & Phillips Attorneys,Santa Cruz,Santa Cruz,CA,Estate Planning; Probate,1982,1,(714) 555-1727,https://parkerandphillipsattorneys.com,California Secretary of State + State Bar Aggregation,7.7,4.7,Solo Practice,ACTIVE
CA-000728,Martin-Martin Attorneys,Napa,Napa,CA,Real Estate; Property Law,1983,184,(661) 555-1728,https://martinmartinattorneys.com,California Secretary of State + State Bar Aggregation,7.8,4.8,Large (50-200),ACTIVE
CA-000729,Adams & Carter Legal,Napa,Napa,CA,Family Law; Divorce; Custody,1984,1,(831) 555-1729,https://adamsandcarterlegal.com,California Secretary of State + State Bar Aggregation,7.9,4.9,Solo Practice,ACTIVE
CA-000730,Phillips Counsel,Napa,Napa,CA,Criminal Law; White Collar Crime,1985,42,(415) 555-1730,https://phillipscounsel.com,California Secretary of State + State Bar Aggregation,8.0,4.0,Mid-Size (11-50),ACTIVE
CA-000731,The Edwards PLLC,Napa,Napa,CA,Immigration Law; Visa Matters,1986,13,(805) 555-1731,https://theedwardspllc.com,California Secretary of State + State Bar Aggregation,8.1,4.1,Boutique,ACTIVE
CA-000732,"Murphy, Howard & Davis",Napa,Napa,CA,Bankruptcy; Debt Relief,1987,5,(760) 555-1732,https://murphyhowardanddavis.com,California Secretary of State + State Bar Aggregation,8.2,4.2,Small Firm (2-10),ACTIVE
CA-000733,Peterson-Garcia LLP,Napa,Napa,CA,Environmental Law; Compliance,1988,121,(858) 555-1733,https://petersongarciallp.com,California Secretary of State + State Bar Aggregation,8.3,4.3,Large (50-200),ACTIVE
CA-000734,Howard & Lopez Associates,Napa,Napa,CA,Estate Planning; Probate,1989,1,(714) 555-1734,https://howardandlopezassociates.com,California Secretary of State + State Bar Aggregation,8.4,4.4,Solo Practice,ACTIVE
CA-000735,Brown LLC,Napa,Napa,CA,Securities Law; Compliance; Enforcement,1990,39,(213) 555-1735,https://brownllc.com,California Secretary of State + State Bar Aggregation,8.5,4.5,Mid-Size (11-50),ACTIVE
CA-000736,The Davis Law Firm,Napa,Napa,CA,Entertainment Law; Media & Broadcasting,1991,4,(818) 555-1736,https://thedavislawfirm.com,California Secretary of State + State Bar Aggregation,8.6,4.6,Boutique,ACTIVE
CA-000737,"Lopez, Roberts & Smith",Napa,Napa,CA,Healthcare Law; Medical Malpractice,1992,6,(559) 555-1737,https://lopezrobertsandsmith.com,California Secretary of State + State Bar Aggregation,8.7,4.7,Small Firm (2-10),ACTIVE
CA-000738,Kim-Collins Attorneys,Napa,Napa,CA,Personal Injury; Wrongful Death,1993,111,(510) 555-1738,https://kimcollinsattorneys.com,California Secretary of State + State Bar Aggregation,8.8,4.8,Large (50-200),ACTIVE
CA-000739,Jackson & Morgan Legal,Napa,Napa,CA,Corporate Law; Business Formation,1994,1,(650) 555-1739,https://jacksonandmorganlegal.com,California Secretary of State + State Bar Aggregation,8.9,4.9,Solo Practice,ACTIVE
CA-000740,Moore Counsel,Napa,Napa,CA,Intellectual Property; Patent Law,1995,28,(909) 555-1740,https://moorecounsel.com,California Secretary of State + State Bar Aggregation,9.0,4.0,Mid-Size (11-50),ACTIVE
CA-000741,The Nelson PLLC,Napa,Napa,CA,Litigation; Civil Litigation; Trial Law,1996,8,(619) 555-1741,https://thenelsonpllc.com,California Secretary of State + State Bar Aggregation,9.1,4.1,Boutique,ACTIVE
CA-000742,Taylor Law Firm,Sonoma,Sonoma,CA,Securities Law; Compliance; Enforcement,1997,31,(213) 555-1742,https://taylorlawfirm.com,California Secretary of State + State Bar Aggregation,9.2,4.2,Mid-Size (11-50),ACTIVE
CA-000743,The Harris Partners,Sonoma,Sonoma,CA,Entertainment Law; Media & Broadcasting,1998,11,(818) 555-1743,https://theharrispartners.com,California Secretary of State + State Bar Aggregation,9.3,4.3,Boutique,ACTIVE
CA-000744,"Green, Hernandez & Peterson",Sonoma,Sonoma,CA,Healthcare Law; Medical Malpractice,1999,3,(559) 555-1744,https://greenhernandezandpeterson.com,California Secretary of State + State Bar Aggregation,9.4,4.4,Small Firm (2-10),ACTIVE
CA-000745,Roberts-Anderson Associates,Sonoma,Sonoma,CA,Personal Injury; Wrongful Death,2000,86,(510) 555-1745,https://robertsandersonassociates.com,California Secretary of State + State Bar Aggregation,9.5,4.5,Large (50-200),ACTIVE
CA-000746,Evans & Martin Counsel,Sonoma,Sonoma,CA,Corporate Law; Business Formation,2001,1,(650) 555-1746,https://evansandmartincounsel.com,California Secretary of State + State Bar Aggregation,9.6,4.6,Solo Practice,ACTIVE
CA-000747,Morris PLLC,Sonoma,Sonoma,CA,Intellectual Property; Patent Law,2002,20,(909) 555-1747,https://morrispllc.com,California Secretary of State + State Bar Aggregation,9.7,4.7,Mid-Size (11-50),ACTIVE
CA-000748,The Morgan Law Group,Sonoma,Sonoma,CA,Litigation; Civil Litigation; Trial Law,2003,6,(619) 555-1748,https://themorganlawgroup.com,California Secretary of State + State Bar Aggregation,9.8,4.8,Boutique,ACTIVE
CA-000749,"Bell, Rogers & Collins",Sonoma,Sonoma,CA,Employment Law; HR Compliance,2004,8,(949) 555-1749,https://bellrogersandcollins.com,California Secretary of State + State Bar Aggregation,9.9,4.9,Small Firm (2-10),ACTIVE
