firm_id,firm_name,city,county,state,practice_areas,year_founded,estimated_attorney_count,phone,website,verified_source,firm_type,status
GA-000860,Torres & Torres LLP,Albany,Dougherty,GA,Personal Injury; Divorce,2018,25,(404) 391-8039,https://firm7938.law,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000861,The Moore Law Firm,Albany,Dougherty,GA,Divorce; Patent Law,2021,45,(770) 351-6706,,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000862,Martinez Legal,Albany,Dougherty,GA,Intellectual Property; Immigration Law,1968,36,(706) 913-6077,https://firm7594.com,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000863,King & Associates,Albany,Dougherty,GA,Securities Law; Corporate Law,1970,30,(912) 860-6754,https://law313.law,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000864,Clark Legal,Tifton,Tift,GA,Mergers & Acquisitions; Commercial Litigation,2006,2,(404) 752-6851,https://firm1262.com,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000865,"Davis, Lee & Walker",Tifton,Tift,GA,Divorce; Construction Law,1988,50,(770) 990-2809,https://lawyers5786.net,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000866,Lopez Law Group,Tifton,Tift,GA,Environmental Law; Intellectual Property,1978,33,(770) 352-6442,https://lawyers2592.legal,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000867,Gonzalez & Associates,Tifton,Tift,GA,Corporate Law; Patent Law,1964,41,(678) 563-4221,https://legal7057.legal,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000868,Johnson Law Group,Tifton,Tift,GA,Construction Law; Personal Injury,1998,19,(478) 447-9776,https://law7825.net,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000869,Torres & Edwards LLP,Moultrie,Colquitt,GA,Estate Planning; Corporate Law,1993,49,(762) 379-4359,https://law7185.legal,Georgia State Bar Public Directory,Small Firm (2-10),ACTIVE
GA-000870,Collins Law Group,Moultrie,Colquitt,GA,Criminal Defense; Intellectual Property,1962,11,(229) 569-3960,https://legal9437.net,Georgia State Bar Public Directory,Small Firm (2-10),ACTIVE
GA-000871,King Law Group,Moultrie,Colquitt,GA,DUI Defense; Criminal Defense,1995,22,(912) 391-2496,https://legal4731.net,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000872,Morris Law Group,Moultrie,Colquitt,GA,Probate; Bankruptcy,1964,45,(706) 921-1431,,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000873,Brown Legal,Moultrie,Colquitt,GA,Securities Law; Tax Law,1999,31,(478) 365-6918,https://attorney6762.law,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000874,Jackson & Associates,Moultrie,Colquitt,GA,Mergers & Acquisitions; Intellectual Property,1960,12,(478) 527-1435,,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000875,Miller Law Group,Moultrie,Colquitt,GA,DUI Defense; Personal Injury,1981,38,(229) 314-9950,,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000876,Wilson & Associates,Moultrie,Colquitt,GA,Employment Law; Construction Law,2008,26,(478) 570-7120,https://legal2762.com,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000877,Thomas & Associates,Moultrie,Colquitt,GA,Immigration Law; Probate,2001,29,(706) 965-6213,https://lawyers3073.legal,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000878,King Legal,Statesboro,Fulton,GA,DUI Defense; Real Estate,1967,16,(762) 415-7630,https://lawyers5172.legal,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000879,Smith & Murphy LLP,Statesboro,Fulton,GA,Divorce; Commercial Litigation,1980,14,(678) 659-9366,https://firm6062.org,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000880,Sanchez & Jones LLP,Statesboro,Fulton,GA,Administrative Law; Immigration Law,2004,34,(470) 303-2384,https://lawyers2215.com,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000881,Walker Legal,Statesboro,Fulton,GA,Securities Law; Administrative Law,1985,1,(762) 972-3319,https://law4959.law,Georgia State Bar Public Directory,Small Firm (2-10),ACTIVE
GA-000882,Anderson Legal,Statesboro,Fulton,GA,Litigation; DUI Defense,2015,6,(229) 565-4650,https://lawyers8194.legal,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000883,Moore & Associates,Statesboro,Fulton,GA,Family Law; Immigration Law,2005,45,(678) 931-1122,https://legal4213.net,Georgia State Bar Public Directory,Solo Practice,ACTIVE
GA-000884,"Parker, Wilson & Parker",Statesboro,Fulton,GA,Immigration Law; Admiralty Law,1997,13,(478) 655-6963,https://lawyers9439.legal,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000885,Thomas Legal,Statesboro,Fulton,GA,Immigration Law; Environmental Law,2019,7,(706) 818-8738,https://legal9137.com,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000886,Wilson Law Group,Statesboro,Fulton,GA,Construction Law; Litigation,1998,30,(678) 469-3036,,Georgia State Bar Public Directory,Small Firm (2-10),ACTIVE
GA-000887,Peterson Legal,Statesboro,Fulton,GA,Patent Law; Civil Litigation,2005,6,(478) 765-5587,https://attorney8197.legal,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000888,Taylor Law Group,Statesboro,Fulton,GA,Tax Law; DUI Defense,1984,24,(706) 427-5912,https://legal1133.com,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000889,"Scott, Harris & Peterson",Statesboro,Fulton,GA,Administrative Law; Patent Law,2018,40,(478) 947-8555,https://law7070.com,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
